level,kanji,furigana,definition,kana
5,"大社","たいしゃ","grand shrine","たいしゃ"
5,"しわ","","wrinkle","しわ"
5,"流入","りゅうにゅう","influx","りゅうにゅう"
5,"風車","かざぐるま","windmill","かざぐるま"
5,"仮処分","かりしょぶん","provisional disposition","かりしょぶん"
5,"管内","かんない","within the jurisdiction","かんない"
5,"日焼け","ひや","sunburn","ひやけ"
5,"訴える","うった","to sue/appeal","うったえる"
5,"一休み","ひとやす","short rest","ひとやすみ"
5,"じったいちょうさ","","fact-finding survey","じったいちょうさ"
5,"水銀","すいぎん","mercury","すいぎん"
5,"包括","ほうかつ","inclusion","ほうかつ"
5,"清浄","せいじょう","purity","せいじょう"
5,"特捜","とくそう","special investigation","とくそう"
5,"宗","しゅう","sect","しゅう"
5,"旨","むね","gist/principle","むね"
5,"町中","まちなか","downtown","まちなか"
5,"就く","つ","to take (seat/position)","つく"
5,"南山","なんざん","south mountain","なんざん"
5,"隊長","たいちょう","captain","たいちょう"
5,"粒子","りゅうし","particle","りゅうし"
5,"大部分","だいぶぶん","majority","だいぶぶん"
5,"返上","へんじょう","return/giving up","へんじょう"
5,"老後","ろうご","old age","ろうご"
5,"驚異","きょうい","wonder","きょうい"
5,"素描","そびょう","sketch","そびょう"
5,"飽和","ほうわ","saturation","ほうわ"
5,"フィリピン","","Philippines","フィリピン"
5,"義","ぎ","righteousness","ぎ"
5,"勤勉","きんべん","diligent","きんべん"
5,"原案","げんあん","draft","げんあん"
5,"実名","じつめい","real name","じつめい"
5,"器官","きかん","organ","きかん"
5,"装甲","そうこう","armor","そうこう"
5,"当分","とうぶん","for the time being","とうぶん"
5,"大雪","おおゆき","heavy snow","おおゆき"
5,"切実","せつじつ","compelling","せつじつ"
5,"陛下","へいか","Majesty","へいか"
5,"域内","いきない","within the area","いきない"
5,"お昼","ひる","noon/lunch","おひる"
5,"源","みなもと","source","みなもと"
5,"大規模","だいきぼ","large scale","だいきぼ"
5,"藩主","はんしゅ","feudal lord","はんしゅ"
5,"公子","こうし","young nobleman","こうし"
5,"汽笛","きてき","steam whistle","きてき"
5,"口座","こうざ","bank account","こうざ"
5,"卓球","たっきゅう","table tennis","たっきゅう"
5,"最古","さいこ","oldest","さいこ"
5,"積雪","せきせつ","snow accumulation","せきせつ"
5,"花園","はなぞの","flower garden","はなぞの"
5,"山車","だし","float (festival)","だし"
5,"有用","ゆうよう","useful","ゆうよう"
5,"勧誘","かんゆう","solicitation","かんゆう"
5,"船便","ふなびん","sea mail","ふなびん"
5,"無","ぶ","nothingness","ぶ"
5,"多角","たかく","multilateral","たかく"
5,"お知らせ","し","notice","おしらせ"
5,"塞がる","ふさ","to be closed","ふさがる"
5,"大蛇","だいじゃ","serpent","だいじゃ"
5,"間柄","あいだがら","relationship","あいだがら"
5,"風速","ふうそく","wind speed","ふうそく"
5,"至急","しきゅう","urgent","しきゅう"
5,"布告","ふこく","proclamation","ふこく"
5,"コンセント","","outlet","コンセント"
5,"けんこうほけん","","health insurance","けんこうほけん"
5,"時空","じくう","space-time","じくう"
5,"お手伝い","てつだ","help","おてつだい"
5,"制する","せい","to control","せいする"
5,"歌劇","かげき","opera","かげき"
5,"紋章","もんしょう","crest","もんしょう"
5,"殴打","おうだ","assault","おうだ"
5,"多量","たりょう","large amount","たりょう"
5,"ン","","n","ン"
5,"周波数","しゅうはすう","frequency","しゅうはすう"
5,"一様","いちよう","uniform","いちよう"
5,"官房","かんぼう","secretariat","かんぼう"
5,"短所","たんしょ","defect","たんしょ"
5,"万国","ばんこく","all nations","ばんこく"
5,"帯びる","お","to wear/carry","おびる"
5,"式典","しきてん","ceremony","しきてん"
5,"同上","どうじょう","same as above","どうじょう"
5,"任","にん","duty","にん"
5,"港湾","こうわん","harbor","こうわん"
5,"先天的","せんてんてき","innate","せんてんてき"
5,"三女","さんじょ","third daughter","さんじょ"
5,"定時","ていじ","fixed time","ていじ"
5,"かん","","perception/intuition","かん"
5,"夕暮れ","ゆうぐ","dusk","ゆうぐれ"
5,"精度","せいど","precision","せいど"
5,"建造","けんぞう","construction","けんぞう"
5,"老い","お","old age","おい"
5,"味覚","みかく","taste","みかく"
5,"有益","ゆうえき","beneficial","ゆうえき"
5,"わく","","frame","わく"
5,"応対","おうたい","receiving/dealing with","おうたい"
5,"海抜","かいばつ","height above sea level","かいばつ"
5,"初夏","はつなつ","early summer","はつなつ"
5,"ゆとり","","room/leeway","ゆとり"
5,"競輪","けいりん","bicycle race","けいりん"
5,"胴体","どうたい","body/torso","どうたい"
5,"連動","れんどう","interlocking","れんどう"
5,"所要","しょよう","required","しょよう"
5,"水槽","すいそう","water tank","すいそう"
5,"手がかり","て","clue","てがかり"
5,"ふざける","","to joke/mess around","ふざける"
5,"石橋","いしばし","stone bridge","いしばし"
5,"目印","めじるし","mark/sign","めじるし"
5,"羊","ひつじ","sheep","ひつじ"
5,"大相撲","おおずもう","grand sumo tournament","おおずもう"
5,"暮れる","く","to get dark","くれる"
5,"手持ち","ても","on hand","てもち"
5,"白血病","はっけつびょう","leukemia","はっけつびょう"
5,"逃す","のが","to miss/let go","のがす"
5,"あき","","autumn/weariness","あき"
5,"遺言","ゆいごん","will","ゆいごん"
5,"無難","ぶなん","safe","ぶなん"
5,"侵攻","しんこう","invasion","しんこう"
5,"脚色","きゃくしょく","dramatization","きゃくしょく"
5,"近親","きんしん","close relative","きんしん"
5,"他国","たこく","other country","たこく"
5,"かき","","oyster/persimmon","かき"
5,"恐竜","きょうりゅう","dinosaur","きょうりゅう"
5,"端末","たんまつ","terminal","たんまつ"
5,"受け止める","うと","to catch/accept","うけとめる"
5,"忍ぶ","しの","to endure/hide","しのぶ"
5,"上","じょう","superior/first volume","じょう"
5,"運び","はこ","transport/progress","はこび"
5,"父さん","とう","father","とうさん"
5,"欠如","けつじょ","lack","けつじょ"
5,"古墳","こふん","tumulus","こふん"
5,"保留","ほりゅう","reservation/holding","ほりゅう"
5,"夕焼け","ゆうや","sunset glow","ゆうやけ"
5,"遠征","えんせい","expedition","えんせい"
5,"日の入り","ひい","sunset","ひのいり"
5,"賛否","さんぴ","for and against","さんぴ"
5,"よぼうせっしゅ","","vaccination","よぼうせっしゅ"
5,"断つ","た","to cut off","たつ"
5,"仁王","におう","Nio (guardian god)","におう"
5,"詠む","よ","to compose (poem)","よむ"
5,"家系","かけい","family lineage","かけい"
5,"傷害","しょうがい","injury","しょうがい"
5,"テクニック","","technique","テクニック"
5,"魔術","まじゅつ","sorcery","まじゅつ"
5,"労力","ろうりょく","labor","ろうりょく"
5,"前述","ぜんじゅつ","aforementioned","ぜんじゅつ"
5,"連立","れんりつ","coalition","れんりつ"
5,"大黒柱","だいこくばしら","pillar/mainstay","だいこくばしら"
5,"損ねる","そこ","to harm","そこねる"
5,"回り","まわ","circumference","まわり"
5,"歩道橋","ほどうきょう","pedestrian bridge","ほどうきょう"
5,"よろしい","","good/all right","よろしい"
5,"視聴","しちょう","viewing and listening","しちょう"
5,"土日","どにち","Saturday and Sunday","どにち"
5,"鮮魚","せんぎょ","fresh fish","せんぎょ"
5,"綱","つな","rope","つな"
5,"有数","ゆうすう","prominent","ゆうすう"
5,"パジャマ","","pajamas","パジャマ"
5,"略称","りゃくしょう","abbreviation","りゃくしょう"
5,"畜産","ちくさん","animal husbandry","ちくさん"
5,"発端","ほったん","origin","ほったん"
5,"区立","くりつ","ward-run","くりつ"
5,"傲慢","ごうまん","arrogance","ごうまん"
5,"べっぴょう","","attached table","べっぴょう"
5,"猶予","ゆうよ","postponement","ゆうよ"
5,"焦がす","こ","to burn/scorch","こがす"
5,"汚職","おしょく","corruption","おしょく"
5,"谷川","たにがわ","mountain stream","たにがわ"
5,"完璧","かんぺき","perfect","かんぺき"
5,"舞踊","ぶよう","dancing","ぶよう"
5,"実戦","じっせん","combat","じっせん"
5,"定まる","さだ","to be decided","さだまる"
5,"見渡す","みわた","to look out over","みわたす"
5,"みかん","","mandarin orange","みかん"
5,"参謀","さんぼう","staff officer","さんぼう"
5,"おり","","cage/occasion","おり"
5,"瓦","かわら","roof tile","かわら"
5,"難易","なんい","difficulty","なんい"
5,"染色","せんしょく","dyeing","せんしょく"
5,"質実","しつじつ","simplicity","しつじつ"
5,"率先","そっせん","taking the initiative","そっせん"
5,"田畑","たはた","fields","たはた"
5,"排出","はいしゅつ","emission","はいしゅつ"
5,"裏返し","うらがえ","inside out","うらがえし"
5,"男優","だんゆう","actor","だんゆう"
5,"愚痴","ぐち","complaint","ぐち"
5,"トヨタ","","Toyota","トヨタ"
5,"隙","すき","gap","すき"
5,"陶芸","とうげい","ceramics","とうげい"
5,"風味","ふうみ","flavor","ふうみ"
5,"納税","のうぜい","tax payment","のうぜい"
5,"拒絶","きょぜつ","refusal","きょぜつ"
5,"野原","のはら","field","のはら"
5,"ふさわしい","","suitable","ふさわしい"
5,"発火","はっか","ignition","はっか"
5,"緩慢","かんまん","slow","かんまん"
5,"語らう","かた","to talk together","かたらう"
5,"ゆり","","lily","ゆり"
5,"慰安","いあん","solace","いあん"
5,"修業","しゅぎょう","training","しゅぎょう"
5,"比重","ひじゅう","specific gravity","ひじゅう"
5,"長距離","ちょうきょり","long distance","ちょうきょり"
5,"アーティスト","","artist","アーティスト"
5,"養殖","ようしょく","aquaculture","ようしょく"
5,"英会話","えいかいわ","English conversation","えいかいわ"
5,"新旧","しんきゅう","new and old","しんきゅう"
5,"三日月","みかづき","crescent moon","みかづき"
5,"豚","ぶた","pig","ぶた"
5,"頂","いただき","summit","いただき"
5,"耕作","こうさく","cultivation","こうさく"
5,"何にも","なん","nothing","なんにも"
5,"興行","こうぎょう","entertainment industry","こうぎょう"
5,"かご","","basket/cage","かご"
5,"採掘","さいくつ","mining","さいくつ"
5,"じょうえつ","","Joetsu","じょうえつ"
5,"間際","まぎわ","just before","まぎわ"
5,"重んじる","おも","to respect/value","おもんじる"
5,"中盤","ちゅうばん","middle stage","ちゅうばん"
5,"画期的","かっきてき","epoch-making","かっきてき"
5,"参院","さんいん","House of Councillors","さんいん"
5,"じょうしん","","report to superior","じょうしん"
5,"傘下","さんか","affiliated with","さんか"
5,"開局","かいきょく","opening (post office etc)","かいきょく"
5,"旦那","だんな","husband/master","だんな"
5,"衣","ころも","clothing/batter","ころも"
5,"構え","かま","posture/stance","かまえ"
5,"遠方","えんぽう","distant place","えんぽう"
5,"浮く","う","to float","うく"
5,"出来上がり","できあ","completion","できあがり"
5,"直感","ちょっかん","intuition","ちょっかん"
5,"汽船","きせん","steamship","きせん"
5,"登用","とうよう","appointment","とうよう"
5,"刀剣","とうけん","swords","とうけん"
5,"万年","まんねん","ten thousand years","まんねん"
5,"脅威","きょうい","threat","きょうい"
5,"過激","かげき","radical","かげき"
5,"ハワイ","","Hawaii","ハワイ"
5,"努めて","つと","to the best of one's ability","つとめて"
5,"目減り","めべ","decrease","めべり"
5,"集金","しゅうきん","money collection","しゅうきん"
5,"人減らし","ひとべ","personnel reduction","ひとべらし"
5,"仕上がり","しあ","finish/result","しあがり"
5,"任す","まか","to entrust","まかす"
5,"史料","しりょう","historical records","しりょう"
5,"計上","けいじょう","appropriation","けいじょう"
5,"均等","きんとう","equality","きんとう"
5,"かく","","to write/scratch","かく"
5,"単身","たんしん","alone","たんしん"
5,"鼻血","はなぢ","nosebleed","はなぢ"
5,"驚かす","おどろ","to surprise","おどろかす"
5,"座談会","ざだんかい","round-table talk","ざだんかい"
5,"暴行","ぼうこう","assault","ぼうこう"
5,"吐露","とろ","expression (of opinion)","とろ"
5,"拾得","しゅうとく","picking up","しゅうとく"
5,"開戦","かいせん","outbreak of war","かいせん"
5,"旋律","せんりつ","melody","せんりつ"
5,"気泡","きほう","bubble","きほう"
5,"練る","ね","to knead/elaborate","ねる"
5,"延べ","の","total","のべ"
5,"似通う","にかよ","to resemble","にかよう"
5,"冷却","れいきゃく","cooling","れいきゃく"
5,"女中","じょちゅう","maid","じょちゅう"
5,"交える","まじ","to mix/converse","まじえる"
5,"町並み","まちな","townscape","まちなみ"
5,"長持ち","ながも","long-lasting","ながもち"
5,"厄介","やっかい","trouble","やっかい"
5,"垣根","かきね","fence/hedge","かきね"
5,"茶屋","ちゃや","teahouse","ちゃや"
5,"決済","けっさい","settlement","けっさい"
5,"天神","てんじん","Tenjin","てんじん"
5,"ＣＤ","シーディー","CD","シーディー"
5,"物品","ぶっぴん","goods","ぶっぴん"
5,"論ずる","ろん","to discuss","ろんずる"
5,"品薄","しなうす","shortage","しなうす"
5,"テント","","tent","テント"
5,"原画","げんが","original picture","げんが"
5,"ふりがな","","furigana","ふりがな"
5,"国政","こくせい","national politics","こくせい"
5,"ＤＶＤ","ディーブイディー","DVD","ディーブイディー"
5,"じい","","grandfather","じい"
5,"技法","ぎほう","technique","ぎほう"
5,"薬指","くすりゆび","ring finger","くすりゆび"
5,"間中","あいだじゅう","all during","あいだじゅう"
5,"喫茶","きっさ","tea drinking","きっさ"
5,"殉職","じゅんしょく","dying in the line of duty","じゅんしょく"
5,"侍女","じじょ","lady attendant","じじょ"
5,"仮","かり","temporary","かり"
5,"貨車","かしゃ","freight car","かしゃ"
5,"真っ黒","まくろ","pitch black","まっくろ"
5,"養う","やしな","to support/cultivate","やしなう"
5,"戦士","せんし","warrior","せんし"
5,"余分","よぶん","extra","よぶん"
5,"青色","せいしょく","blue color","せいしょく"
5,"下痢","げり","diarrhea","げり"
5,"長老","ちょうろう","elder","ちょうろう"
5,"令和","れいわ","Reiwa","れいわ"
5,"禅寺","ぜんでら","Zen temple","ぜんでら"
5,"きちんと","","properly","きちんと"
5,"直撃","ちょくげき","direct hit","ちょくげき"
5,"王妃","おうひ","queen","おうひ"
5,"初旬","しょじゅん","first 10 days of month","しょじゅん"
5,"凝固","ぎょうこ","solidification","ぎょうこ"
5,"ペア","","pair","ペア"
5,"浴室","よくしつ","bathroom","よくしつ"
5,"山村","さんそん","mountain village","さんそん"
5,"栄冠","えいかん","crown/glory","えいかん"
5,"蓮","はす","lotus","はす"
5,"苦戦","くせん","hard fight","くせん"
5,"落札","らくさつ","successful bid","らくさつ"
5,"ラーメン","","ramen","ラーメン"
5,"いっこだて","","detached house","いっこだて"
5,"低める","ひく","to lower","ひくめる"
5,"請う","こ","to ask/beg","こう"
5,"芸人","げいにん","entertainer","げいにん"
5,"動脈","どうみゃく","artery","どうみゃく"
5,"師匠","ししょう","master","ししょう"
5,"機材","きざい","equipment","きざい"
5,"直轄","ちょっかつ","direct control","ちょっかつ"
5,"一発","いっぱつ","one shot","いっぱつ"
5,"とたんに","","just as","とたんに"
5,"二者択一","にしゃたくいつ","choice between two","にしゃたくいつ"
5,"肉類","にくるい","meats","にくるい"
5,"知らせ","し","news","しらせ"
5,"円満","えんまん","harmonious","えんまん"
5,"会費","かいひ","membership fee","かいひ"
5,"在来","ざいらい","conventional","ざいらい"
5,"りこ","","smart","りこ"
5,"裏口","うらぐち","back door","うらぐち"
5,"悟り","さと","enlightenment","さとり"
5,"付与","ふよ","granting","ふよ"
5,"視力","しりょく","eyesight","しりょく"
5,"在任","ざいにん","holding office","ざいにん"
5,"取り組む","とく","to tackle","とりくむ"
5,"尼","あま","nun","あま"
5,"簡素","かんそ","simple","かんそ"
5,"とら","","tiger","とら"
5,"冷や汗","ひあせ","cold sweat","ひやあせ"
5,"末端","まったん","terminal/end","まったん"
5,"連れる","つ","to take (someone)","つれる"
5,"桑畑","くわばたけ","mulberry field","くわばたけ"
5,"郷土","きょうど","homeland","きょうど"
5,"物足りない","ものた","unsatisfactory","ものたりない"
5,"衆","しゅ","people","しゅ"
5,"台無し","だいな","spoiled","だいなし"
5,"相性","あいしょう","compatibility","あいしょう"
5,"隔たる","へだ","to be distant","へだたる"
5,"細長い","ほそなが","long and narrow","ほそながい"
5,"政務","せいむ","government affairs","せいむ"
5,"ヤング","","young","ヤング"
5,"品目","しなめ","item","しなめ"
5,"菊花","きくか","chrysanthemum flower","きくか"
5,"面目","めんぼく","face/honor","めんぼく"
5,"粗末","そまつ","crude/poor","そまつ"
5,"祝福","しゅくふく","blessing","しゅくふく"
5,"作製","さくせい","manufacture","さくせい"
5,"擦る","す","to rub","する"
5,"忠告","ちゅうこく","advice","ちゅうこく"
5,"一旦","いったん","once/temporarily","いったん"
5,"員","いん","member","いん"
5,"日韓","にっかん","Japan and Korea","にっかん"
5,"憎らしい","にく","hateful","にくらしい"
5,"探偵","たんてい","detective","たんてい"
5,"炎天","えんてん","blazing sun","えんてん"
5,"投じる","とう","to throw/cast","とうじる"
5,"いただきます","","bon appetit","いただきます"
5,"三振","さんしん","strikeout","さんしん"
5,"液晶","えきしょう","liquid crystal","えきしょう"
5,"分別","ぶんべつ","separation/discretion","ぶんべつ"
5,"鍵盤","けんばん","keyboard","けんばん"
5,"岩石","がんせき","rock","がんせき"
5,"冷酷","れいこく","cruel","れいこく"
5,"悪者","わるもの","bad person","わるもの"
5,"説教","せっきょう","sermon","せっきょう"
5,"免疫","めんえき","immunity","めんえき"
5,"和食","わしょく","Japanese food","わしょく"
5,"クッション","","cushion","クッション"
5,"千里","せんり","long distance","せんり"
5,"下記","かき","following","かき"
5,"最先端","さいせんたん","cutting edge","さいせんたん"
5,"加味","かみ","seasoning/inclusion","かみ"
5,"量","りょう","quantity","りょう"
5,"実体","じったい","substance","じったい"
5,"険しい","けわ","steep","けわしい"
5,"裁判所","さいばんしょ","court","さいばんしょ"
5,"演歌","えんか","Enka","えんか"
5,"きっちり","","tightly/exactly","きっちり"
5,"稚魚","ちぎょ","fry (fish)","ちぎょ"
5,"小児","しょうに","infant","しょうに"
5,"床の間","とこま","alcove","とこのま"
5,"即座","そくざ","immediate","そくざ"
5,"しびれる","","to go numb","しびれる"
5,"軍団","ぐんだん","corps","ぐんだん"
5,"県道","けんどう","prefectural road","けんどう"
5,"陥没","かんぼつ","cave-in","かんぼつ"
5,"連結","れんけつ","connection","れんけつ"
5,"監修","かんしゅう","supervision","かんしゅう"
5,"膨張","ぼうちょう","expansion","ぼうちょう"
5,"微笑","びしょう","smile","びしょう"
5,"自衛隊","じえいたい","Self-Defense Forces","じえいたい"
5,"切り札","きふだ","trump card","きりふだ"
5,"女子","めこ","girl","めこ"
5,"差し引き","さひ","deduction","さしひき"
5,"朝ご飯","あさはん","breakfast","あさごはん"
5,"チェーン","","chain","チェーン"
5,"日系","にっけい","Japanese descent","にっけい"
5,"昼過ぎ","ひるす","afternoon","ひるすぎ"
5,"平ら","たい","flat","たいら"
5,"転身","てんしん","changing jobs","てんしん"
5,"災難","さいなん","calamity","さいなん"
5,"大喜び","おおよろこ","great joy","おおよろこび"
5,"供物","くもつ","offering","くもつ"
5,"リーダー","","leader","リーダー"
5,"戒律","かいりつ","precept","かいりつ"
5,"開場","かいじょう","opening (of a place)","かいじょう"
5,"群","ぐん","group","ぐん"
5,"ちん","","dog (Pekingese)/Chin","ちん"
5,"和室","わしつ","Japanese-style room","わしつ"
5,"罰する","ばっ","to punish","ばっする"
5,"いやに","","awfully","いやに"
5,"邪悪","じゃあく","wicked","じゃあく"
5,"頑丈","がんじょう","sturdy","がんじょう"
5,"防疫","ぼうえき","epidemic prevention","ぼうえき"
5,"歌曲","かきょく","song/lied","かきょく"
5,"志す","こころざ","to aspire","こころざす"
5,"ティッシュ","","tissue","ティッシュ"
5,"何やら","なに","something","なにやら"
5,"合金","ごうきん","alloy","ごうきん"
5,"従軍","じゅうぐん","service in campaign","じゅうぐん"
5,"北風","きたかぜ","north wind","きたかぜ"
5,"造形","ぞうけい","modeling","ぞうけい"
5,"戦災","せんさい","war damage","せんさい"
5,"ガキ","","brat","ガキ"
5,"管制","かんせい","control","かんせい"
5,"自白","じはく","confession","じはく"
5,"常連","じょうれん","regular customer","じょうれん"
5,"きらい","","tendency","きらい"
5,"山野","さんや","mountains and fields","さんや"
5,"打ち切る","うき","to discontinue","うちきる"
5,"滑走","かっそう","gliding","かっそう"
5,"退役","たいえき","retirement","たいえき"
5,"直流","ちょくりゅう","direct current","ちょくりゅう"
5,"憎む","にく","to hate","にくむ"
5,"醸造","じょうぞう","brewing","じょうぞう"
5,"無論","むろん","of course","むろん"
5,"畳む","たた","to fold","たたむ"
5,"改名","かいめい","renaming","かいめい"
5,"主将","しゅしょう","captain","しゅしょう"
5,"暴騰","ぼうとう","sudden rise","ぼうとう"
5,"隔て","へだ","partition","へだて"
5,"浮上","ふじょう","surfacing","ふじょう"
5,"とえい","","metropolitan management","とえい"
5,"救出","きゅうしゅつ","rescue","きゅうしゅつ"
5,"調教","ちょうきょう","training","ちょうきょう"
5,"カヌー","","canoe","カヌー"
5,"種別","しゅべつ","classification","しゅべつ"
5,"枯死","こし","withering","こし"
5,"げんじゅうしょ","","present address","げんじゅうしょ"
5,"卸す","おろ","to sell wholesale","おろす"
5,"岐路","きろ","crossroads","きろ"
5,"一敗","いっぱい","one defeat","いっぱい"
5,"プラットホーム","","platform","プラットホーム"
5,"床","ゆか","floor","ゆか"
5,"観戦","かんせん","watching a game","かんせん"
5,"一覧","いちらん","list","いちらん"
5,"投与","とうよ","administration (medicine)","とうよ"
5,"大道","だいどう","main street","だいどう"
5,"一気","いっき","one breath","いっき"
5,"下","げ","lower volume/grade","げ"
5,"中等","ちゅうとう","secondary","ちゅうとう"
5,"出番","でばん","one's turn","でばん"
5,"レンタル","","rental","レンタル"
5,"間食","かんしょく","snacking","かんしょく"
5,"人望","じんぼう","popularity","じんぼう"
5,"極東","きょくとう","Far East","きょくとう"
5,"要約","ようやく","summary","ようやく"
5,"師事","しじ","studying under","しじ"
5,"歓声","かんせい","cheer","かんせい"
5,"通告","つうこく","notification","つうこく"
5,"一女","いちじょ","first daughter","いちじょ"
5,"じつわ","","truth is","じつわ"
5,"寡黙","かもく","silent","かもく"
5,"座標","ざひょう","coordinate","ざひょう"
5,"長者","ちょうじゃ","millionaire","ちょうじゃ"
5,"そっけない","","curt/blunt","そっけない"
5,"民家","みんか","private house","みんか"
5,"本堂","ほんどう","main hall","ほんどう"
5,"各国","かっこく","each country","かっこく"
5,"対する","たい","to face/oppose","たいする"
5,"緩い","ゆる","loose","ゆるい"
5,"全滅","ぜんめつ","annihilation","ぜんめつ"
5,"投下","とうか","dropping","とうか"
5,"後回し","あとまわ","postponing","あとまわし"
5,"高性能","こうせいのう","high performance","こうせいのう"
5,"プラスチック","","plastic","プラスチック"
5,"均一","きんいつ","uniformity","きんいつ"
5,"祝儀","しゅうぎ","tip/celebratory gift","しゅうぎ"
5,"全焼","ぜんしょう","burned down","ぜんしょう"
5,"軽","けい","light (weight)","けい"
5,"陰影","いんえい","shadow/shading","いんえい"
5,"同感","どうかん","agreement","どうかん"
5,"北欧","ほくおう","Northern Europe","ほくおう"
5,"兆","ちょう","trillion/omen","ちょう"
5,"部数","ぶすう","number of copies","ぶすう"
5,"バーベキュー","","barbecue","バーベキュー"
5,"野手","やしゅ","fielder","やしゅ"
5,"犠打","ぎだ","sacrifice hit","ぎだ"
5,"気前","きまえ","generosity","きまえ"
5,"ヒーター","","heater","ヒーター"
5,"酵素","こうそ","enzyme","こうそ"
5,"震える","ふる","to shiver","ふるえる"
5,"論理的","ろんりてき","logical","ろんりてき"
5,"客車","きゃくしゃ","passenger car","きゃくしゃ"
5,"司令","しれい","command","しれい"
5,"言及","げんきゅう","reference","げんきゅう"
5,"増設","ぞうせつ","expansion","ぞうせつ"
5,"敷設","ふせつ","construction","ふせつ"
5,"体裁","ていさい","appearance","ていさい"
5,"元帥","げんすい","marshal","げんすい"
5,"打ち出す","うだ","to work out/announce","うちだす"
5,"キャッチ","","catch","キャッチ"
5,"中傷","ちゅうしょう","slander","ちゅうしょう"
5,"枢軸","すうじく","axis/pivot","すうじく"
5,"高額","こうがく","large sum","こうがく"
5,"溶ける","と","to melt","とける"
5,"落ち","お","punchline/drop","おち"
5,"クリア","","clear","クリア"
5,"甲板","かんぱん","deck","かんぱん"
5,"国大","こくだい","national university","こくだい"
5,"ホワイトデー","","White Day","ホワイトデー"
5,"いき","","breath/spirits","いき"
5,"必然的","ひつぜんてき","inevitable","ひつぜんてき"
5,"皇太子","こうたいし","Crown Prince","こうたいし"
5,"伝承","でんしょう","tradition","でんしょう"
5,"ブル","","bull","ブル"
5,"モノ","","mono/thing","モノ"
5,"いし","","will/stone","いし"
5,"初出","しょしゅつ","first appearance","しょしゅつ"
5,"断絶","だんぜつ","extinction","だんぜつ"
5,"吐き気","はけ","nausea","はきけ"
5,"常時","じょうじ","always","じょうじ"
5,"漁村","ぎょそん","fishing village","ぎょそん"
5,"大同","だいどう","sameness","だいどう"
5,"福音","ふくいん","gospel","ふくいん"
5,"スト","","strike","スト"
5,"凸版","とっぱん","letterpress","とっぱん"
5,"匿名","とくめい","anonymous","とくめい"
5,"霞","かすみ","mist","かすみ"
5,"過疎","かそ","depopulation","かそ"
5,"抜かる","ぬ","to make a mistake","ぬかる"
5,"小規模","しょうきぼ","small scale","しょうきぼ"
5,"卵黄","らんおう","yolk","らんおう"
5,"略奪","りゃくだつ","looting","りゃくだつ"
5,"にほんが","","Japanese painting","にほんが"
5,"同点","どうてん","tie score","どうてん"
5,"代打","だいだ","pinch hitter","だいだ"
5,"感性","かんせい","sensitivity","かんせい"
5,"どき","","earthenware","どき"
5,"馬力","ばりき","horsepower","ばりき"
5,"何回","なんかい","how many times","なんかい"
5,"たどる","","to follow/trace","たどる"
5,"危うく","あや","barely","あやうく"
5,"焦げる","こ","to burn","こげる"
5,"早起き","はやお","early rising","はやおき"
5,"学生","がくしょう","student","がくしょう"
5,"よい","","good","よい"
5,"医大","いだい","medical university","いだい"
5,"公示","こうし","public announcement","こうし"
5,"多彩","たさい","colorful","たさい"
5,"めじろ","","white-eye (bird)","めじろ"
5,"のり","","law/rule","のり"
5,"賭ける","か","to bet","かける"
5,"行脚","あんぎゃ","pilgrimage","あんぎゃ"
5,"軍用","ぐんよう","military use","ぐんよう"
5,"女流","じょりゅう","female style","じょりゅう"
5,"侵害","しんがい","infringement","しんがい"
5,"方位","ほうい","direction/bearing","ほうい"
5,"打率","だりつ","batting average","だりつ"
5,"心境","しんきょう","mental state","しんきょう"
5,"中和","ちゅうわ","neutralization","ちゅうわ"
5,"持ち込む","もこ","to bring in","もちこむ"
5,"演ずる","えん","to perform","えんずる"
5,"偽","にせ","fake","にせ"
5,"愛人","あいじん","lover","あいじん"
5,"極秘","ごくひ","absolute secrecy","ごくひ"
5,"ほっと","","relieved","ほっと"
5,"強要","きょうよう","coercion","きょうよう"
5,"更","さら","further","さら"
5,"協賛","きょうさん","sponsorship","きょうさん"
5,"観音","かんのん","Kannon (deity)","かんのん"
5,"禅宗","ぜんしゅう","Zen sect","ぜんしゅう"
5,"脅す","おど","to threaten","おどす"
5,"奇数","きすう","odd number","きすう"
5,"就業","しゅうぎょう","employment","しゅうぎょう"
5,"硫酸","りゅうさん","sulfuric acid","りゅうさん"
5,"高官","こうかん","high official","こうかん"
5,"先駆","せんく","pioneer","せんく"
5,"逆襲","ぎゃくしゅう","counterattack","ぎゃくしゅう"
5,"日","か","day (counter)","か"
5,"木場","きば","lumberyard","きば"
5,"料","りょう","fee/materials","りょう"
5,"宝物","たからもの","treasure","たからもの"
5,"撲滅","ぼくめつ","eradication","ぼくめつ"
5,"覚醒剤","かくせいざい","stimulant drug","かくせいざい"
5,"出来栄え","できば","workmanship","できばえ"
5,"足場","あしば","scaffold","あしば"
5,"締め切る","しき","to shut up/deadline","しめきる"
5,"木本","もくほん","woody plant","もくほん"
5,"憎い","にく","hateful","にくい"
5,"二死","にし","two outs","にし"
5,"月","げつ","month/Monday","げつ"
5,"電柱","でんちゅう","utility pole","でんちゅう"
5,"白黒","しろくろ","black and white","しろくろ"
5,"崖","がけ","cliff","がけ"
